-1.593750|0.390625|0.156250|-0.468750|0.421875|0.203125| 36| 0| 3| 6| 0
0.812500|-0.531250|0.343750|0.390625|-0.468750|0.421875| 37| 0| 3| 7| 0
1.640625|0.265625|-0.609375|-0.531250|0.390625|-0.468750| 38| 0| 3| 8| 0
-0.703125|0.531250|0.125000|0.265625|-0.531250|0.390625| 39| 0| 3| 9| 0
-1.390625|-0.234375|0.265625|0.531250|0.265625|-0.531250| 40| 0| 4| 0| 0
1.234375|-0.468750|0.562500|-0.234375|0.531250|0.265625| 41| 0| 4| 1| 0
-1.531250|0.390625|-0.171875|-0.468750|-0.234375|0.531250| 42| 0| 4| 2| 0
0.937500|-0.515625|-0.312500|0.390625|-0.468750|-0.234375| 43| 0| 4| 3| 0
1.875000|0.296875|-0.593750|-0.515625|0.390625|-0.468750| 44| 0| 4| 4| 0
-0.250000|0.609375|0.171875|0.296875|-0.515625|0.390625| 45| 0| 4| 5| 0
-0.500000|-0.093750|0.390625|0.609375|0.296875|-0.515625| 46| 0| 4| 6| 0
-0.984375|-0.171875|0.812500|-0.093750|0.609375|0.296875| 47| 0| 4| 7| 0
-1.968750|-0.328125|0.343750|-0.171875|-0.093750|0.609375| 48| 0| 4| 8| 0
0.062500|-0.656250|-0.593750|-0.328125|-0.171875|-0.093750| 49| 0| 4| 9| 0
0.140625|0.015625|-1.156250|-0.656250|-0.328125|-0.171875| 50| 0| 5| 0| 0
0.281250|0.031250|-0.968750|0.015625|-0.656250|-0.328125| 51| 0| 5| 1| 0
0.562500|0.078125|-0.609375|0.031250|0.015625|-0.656250| 52| 0| 5| 2| 0
1.125000|0.171875|0.125000|0.078125|0.031250|0.015625| 53| 0| 5| 3| 0
-1.750000|0.359375|0.281250|0.171875|0.078125|0.031250| 54| 0| 5| 4| 0
0.515625|-0.578125|0.609375|0.359375|0.171875|0.078125| 55| 0| 5| 5| 0
1.031250|0.156250|-0.046875|-0.578125|0.359375|0.171875| 56| 0| 5| 6| 0
-1.921875|0.328125|-0.062500|0.156250|-0.578125|0.359375| 57| 0| 5| 7| 0
0.156250|-0.640625|-0.093750|0.328125|0.156250|-0.578125| 58| 0| 5| 8| 0
0.312500|0.046875|-0.156250|-0.640625|0.328125|0.156250| 59| 0| 5| 9| 0
0.625000|0.093750|-0.265625|0.046875|-0.640625|0.328125| 60| 0| 6| 0| 0
1.265625|0.203125|-0.500000|0.093750|0.046875|-0.640625| 61| 0| 6| 1| 0
-1.468750|0.406250|0.343750|0.203125|0.093750|0.046875| 62| 0| 6| 2| 0
1.078125|-0.484375|0.703125|0.406250|0.203125|0.093750| 63| 0| 6| 3| 0
-1.828125|0.343750|0.125000|-0.484375|0.406250|0.203125| 64| 0| 6| 4| 0
0.359375|-0.609375|0.265625|0.343750|-0.484375|0.406250| 65| 0| 6| 5| 0
0.718750|0.109375|-0.750000|-0.609375|0.343750|-0.484375| 66| 0| 6| 6| 0
1.453125|0.234375|-0.156250|0.109375|-0.609375|0.343750| 67| 0| 6| 7| 0
-1.078125|0.468750|-0.265625|0.234375|0.109375|-0.609375| 68| 0| 6| 8| 0
1.859375|-0.359375|0.812500|0.468750|0.234375|0.109375| 69| 0| 6| 9| 0
-0.265625|0.609375|0.343750|-0.359375|0.468750|0.234375| 70| 0| 7| 0| 0
-0.531250|-0.093750|0.718750|0.609375|-0.359375|0.468750| 71| 0| 7| 1| 0
-1.062500|-0.187500|0.156250|-0.093750|0.609375|-0.359375| 72| 0| 7| 2| 0
1.890625|-0.359375|0.328125|-0.187500|-0.093750|0.609375| 73| 0| 7| 3| 0
-0.218750|0.609375|-0.640625|-0.359375|-0.187500|-0.093750| 74| 0| 7| 4| 0
-0.437500|-0.078125|0.062500|0.609375|-0.359375|-0.187500| 75| 0| 7| 5| 0
-0.859375|-0.156250|0.171875|-0.078125|0.609375|-0.359375| 76| 0| 7| 6| 0
-1.703125|-0.296875|0.375000|-0.156250|-0.078125|0.609375| 77| 0| 7| 7| 0
0.609375|-0.562500|-0.531250|-0.296875|-0.156250|-0.078125| 78| 0| 7| 8| 0
1.218750|0.187500|-1.015625|-0.562500|-0.296875|-0.156250| 79| 0| 7| 9| 0
-1.562500|0.390625|-0.671875|0.187500|-0.562500|-0.296875| 80| 0| 8| 0| 0
0.875000|-0.515625|0.015625|0.390625|0.187500|-0.562500| 81| 0| 8| 1| 0
1.750000|0.281250|0.062500|-0.515625|0.390625|0.187500| 82| 0| 8| 2| 0
-0.484375|0.562500|0.156250|0.281250|-0.515625|0.390625| 83| 0| 8| 3| 0
-0.953125|-0.171875|0.328125|0.562500|0.281250|-0.515625| 84| 0| 8| 4| 0
-1.906250|-0.328125|0.671875|-0.171875|0.562500|0.281250| 85| 0| 8| 5| 0
0.187500|-0.640625|0.062500|-0.328125|-0.171875|0.562500| 86| 0| 8| 6| 0
0.375000|0.046875|-1.140625|-0.640625|-0.328125|-0.171875| 87| 0| 8| 7| 0
0.765625|0.109375|-0.921875|0.046875|-0.640625|-0.328125| 88| 0| 8| 8| 0
1.546875|0.250000|-0.484375|0.109375|0.046875|-0.640625| 89| 0| 8| 9| 0
-0.906250|0.500000|0.406250|0.250000|0.109375|0.046875| 90| 0| 9| 0| 0
-1.812500|-0.312500|0.859375|0.500000|0.250000|0.109375| 91| 0| 9| 1| 0
0.390625|-0.609375|0.437500|-0.312500|0.500000|0.250000| 92| 0| 9| 2| 0
0.796875|0.125000|-0.421875|-0.609375|-0.312500|0.500000| 93| 0| 9| 3| 0
1.609375|0.250000|-0.796875|0.125000|-0.609375|-0.312500| 94| 0| 9| 4| 0
-0.781250|0.515625|-0.234375|0.250000|0.125000|-0.609375| 95| 0| 9| 5| 0
-1.546875|-0.265625|0.890625|0.515625|0.250000|0.125000| 96| 0| 9| 6| 0
0.906250|-0.515625|0.500000|-0.265625|0.515625|0.250000| 97| 0| 9| 7| 0
1.812500|0.296875|-0.265625|-0.515625|-0.265625|0.515625| 98| 0| 9| 8| 0
-0.359375|0.593750|-0.484375|0.296875|-0.515625|-0.265625| 99| 0| 9| 9| 0
-0.718750|-0.125000|0.375000|0.593750|0.296875|-0.515625| 10| 1| 1| 0| 1
-1.421875|-0.250000|0.765625|-0.125000|0.593750|0.296875| 10| 1| 1| 0| 1
1.171875|-0.468750|0.218750|-0.250000|-0.125000|0.593750| 10| 1| 1| 0| 1
-1.656250|0.375000|-0.843750|-0.468750|-0.250000|-0.125000| 10| 1| 1| 0| 1
0.703125|-0.546875|-0.343750|0.375000|-0.468750|-0.250000| 10| 1| 1| 0| 1
1.421875|0.218750|-0.640625|-0.546875|0.375000|-0.468750| 10| 1| 1| 0| 1
-1.140625|0.453125|0.046875|0.218750|-0.546875|0.375000| 10| 1| 1| 0| 1
1.718750|-0.375000|0.125000|0.453125|0.218750|-0.546875| 10| 1| 1| 0| 1
-0.546875|0.562500|0.296875|-0.375000|0.453125|0.218750| 10| 1| 1| 0| 1
-1.093750|-0.187500|0.640625|0.562500|-0.375000|0.453125| 10| 1| 1| 0| 1
1.828125|-0.359375|0.00|-0.187500|0.562500|-0.375000| 11| 1| 1| 1| 1
-0.328125|0.593750|0.015625|-0.359375|-0.187500|0.562500| 11| 1| 1| 1| 1
-0.656250|-0.109375|0.046875|0.593750|-0.359375|-0.187500| 11| 1| 1| 1| 1
-1.296875|-0.218750|0.125000|-0.109375|0.593750|-0.359375| 11| 1| 1| 1| 1
1.406250|-0.437500|0.265625|-0.218750|-0.109375|0.593750| 11| 1| 1| 1| 1
-1.171875|0.453125|-0.765625|-0.437500|-0.218750|-0.109375| 11| 1| 1| 1| 1
1.656250|-0.390625|-0.203125|0.453125|-0.437500|-0.218750| 11| 1| 1| 1| 1
-0.671875|0.531250|-0.375000|-0.390625|0.453125|-0.437500| 11| 1| 1| 1| 1
-1.328125|-0.234375|0.593750|0.531250|-0.390625|0.453125| 11| 1| 1| 1| 1
1.343750|-0.437500|-0.093750|-0.234375|0.531250|-0.390625| 11| 1| 1| 1| 1
-1.312500|0.437500|-0.140625|-0.437500|-0.234375|0.531250| 12| 1| 1| 2| 1
1.375000|-0.437500|-0.234375|0.437500|-0.437500|-0.234375| 12| 1| 1| 2| 1
-1.234375|0.437500|-0.437500|-0.437500|0.437500|-0.437500| 12| 1| 1| 2| 1
1.531250|-0.406250|0.437500|0.437500|-0.437500|0.437500| 12| 1| 1| 2| 1
-0.937500|0.500000|-0.406250|-0.406250|0.437500|-0.437500| 12| 1| 1| 2| 1
-1.875000|-0.312500|0.531250|0.500000|-0.406250|0.437500| 12| 1| 1| 2| 1
0.265625|-0.625000|-0.218750|-0.312500|0.500000|-0.406250| 12| 1| 1| 2| 1
0.531250|0.078125|-0.437500|-0.625000|-0.312500|0.500000| 12| 1| 1| 2| 1
1.062500|0.171875|-0.859375|0.078125|-0.625000|-0.312500| 12| 1| 1| 2| 1
-1.859375|0.343750|-0.375000|0.171875|0.078125|-0.625000| 12| 1| 1| 2| 1
0.296875|-0.625000|0.593750|0.343750|0.171875|0.078125| 13| 1| 1| 3| 1
0.593750|0.093750|-0.109375|-0.625000|0.343750|0.171875| 13| 1| 1| 3| 1
1.187500|0.187500|-0.187500|0.093750|-0.625000|0.343750| 13| 1| 1| 3| 1
-1.625000|0.375000|-0.343750|0.187500|0.093750|-0.625000| 13| 1| 1| 3| 1
0.750000|-0.546875|0.656250|0.375000|0.187500|0.093750| 13| 1| 1| 3| 1
1.515625|0.234375|0.015625|-0.546875|0.375000|0.187500| 13| 1| 1| 3| 1
-0.968750|0.484375|0.062500|0.234375|-0.546875|0.375000| 13| 1| 1| 3| 1
-1.937500|-0.328125|0.171875|0.484375|0.234375|-0.546875| 13| 1| 1| 3| 1
0.125000|-0.640625|0.390625|-0.328125|0.484375|0.234375| 13| 1| 1| 3| 1
0.250000|0.031250|-0.484375|-0.640625|-0.328125|0.484375| 13| 1| 1| 3| 1
0.500000|0.078125|-0.937500|0.031250|-0.640625|-0.328125| 14| 1| 1| 4| 1
1.00|0.156250|-0.531250|0.078125|0.031250|-0.640625| 14| 1| 1| 4| 1
-1.984375|0.328125|0.265625|0.156250|0.078125|0.031250| 14| 1| 1| 4| 1
0.031250|-0.656250|0.562500|0.328125|0.156250|0.078125| 14| 1| 1| 4| 1
0.078125|0.00|-0.171875|-0.656250|0.328125|0.156250| 14| 1| 1| 4| 1
0.171875|0.015625|-0.328125|0.00|-0.656250|0.328125| 14| 1| 1| 4| 1
0.343750|0.046875|-0.640625|0.015625|0.00|-0.656250| 14| 1| 1| 4| 1
0.687500|0.109375|0.062500|0.046875|0.015625|0.00| 14| 1| 1| 4| 1
1.390625|0.218750|0.171875|0.109375|0.046875|0.015625| 14| 1| 1| 4| 1
-1.203125|0.453125|0.375000|0.218750|0.109375|0.046875| 14| 1| 1| 4| 1
1.593750|-0.406250|0.781250|0.453125|0.218750|0.109375| 15| 1| 1| 5| 1
-0.812500|0.515625|0.265625|-0.406250|0.453125|0.218750| 15| 1| 1| 5| 1
-1.609375|-0.281250|0.562500|0.515625|-0.406250|0.453125| 15| 1| 1| 5| 1
0.781250|-0.531250|-0.171875|-0.281250|0.515625|-0.406250| 15| 1| 1| 5| 1
1.578125|0.250000|-0.296875|-0.531250|-0.281250|0.515625| 15| 1| 1| 5| 1
-0.843750|0.515625|-0.562500|0.250000|-0.531250|-0.281250| 15| 1| 1| 5| 1
-1.671875|-0.281250|0.234375|0.515625|0.250000|-0.531250| 15| 1| 1| 5| 1
0.671875|-0.562500|0.484375|-0.281250|0.515625|0.250000| 15| 1| 1| 5| 1
1.359375|0.218750|-0.328125|-0.562500|-0.281250|0.515625| 15| 1| 1| 5| 1
-1.281250|0.437500|-0.625000|0.218750|-0.562500|-0.281250| 15| 1| 1| 5| 1
1.437500|-0.421875|0.093750|0.437500|0.218750|-0.562500| 16| 1| 1| 6| 1
-1.109375|0.468750|0.234375|-0.421875|0.437500|0.218750| 16| 1| 1| 6| 1
1.796875|-0.375000|0.484375|0.468750|-0.421875|0.437500| 16| 1| 1| 6| 1
-0.390625|0.578125|-0.328125|-0.375000|0.468750|-0.421875| 16| 1| 1| 6| 1
-0.765625|-0.140625|0.671875|0.578125|-0.375000|0.468750| 16| 1| 1| 6| 1
-1.515625|-0.265625|0.062500|-0.140625|0.578125|-0.375000| 16| 1| 1| 6| 1
0.968750|-0.500000|0.171875|-0.265625|-0.140625|0.578125| 16| 1| 1| 6| 1
1.937500|0.312500|-0.906250|-0.500000|-0.265625|-0.140625| 16| 1| 1| 6| 1
-0.125000|0.625000|-0.453125|0.312500|-0.500000|-0.265625| 16| 1| 1| 6| 1
-0.234375|-0.046875|0.437500|0.625000|0.312500|-0.500000| 16| 1| 1| 6| 1
-0.468750|-0.078125|0.890625|-0.046875|0.625000|0.312500| 17| 1| 1| 7| 1
-0.921875|-0.156250|0.500000|-0.078125|-0.046875|0.625000| 17| 1| 1| 7| 1
-1.843750|-0.312500|-0.281250|-0.156250|-0.078125|-0.046875| 17| 1| 1| 7| 1
0.328125|-0.609375|-0.546875|-0.312500|-0.156250|-0.078125| 17| 1| 1| 7| 1
0.656250|0.093750|-1.078125|-0.609375|-0.312500|-0.156250| 17| 1| 1| 7| 1
1.328125|0.203125|-0.828125|0.093750|-0.609375|-0.312500| 17| 1| 1| 7| 1
-1.343750|0.421875|-0.312500|0.203125|0.093750|-0.609375| 17| 1| 1| 7| 1
1.312500|-0.453125|0.718750|0.421875|0.203125|0.093750| 17| 1| 1| 7| 1
-1.375000|0.421875|0.171875|-0.453125|0.421875|0.203125| 17| 1| 1| 7| 1
1.250000|-0.453125|0.390625|0.421875|-0.453125|0.421875| 17| 1| 1| 7| 1
-1.500000|0.406250|-0.484375|-0.453125|0.421875|-0.453125| 18| 1| 1| 8| 1
1.015625|-0.500000|0.375000|0.406250|-0.453125|0.421875| 18| 1| 1| 8| 1
-1.953125|0.328125|-0.546875|-0.500000|0.406250|-0.453125| 18| 1| 1| 8| 1
0.093750|-0.656250|0.234375|0.328125|-0.500000|0.406250| 18| 1| 1| 8| 1
0.203125|0.015625|-0.828125|-0.656250|0.328125|-0.500000| 18| 1| 1| 8| 1
0.406250|0.062500|-0.312500|0.015625|-0.656250|0.328125| 18| 1| 1| 8| 1
0.828125|0.125000|-0.578125|0.062500|0.015625|-0.656250| 18| 1| 1| 8| 1
1.671875|0.265625|0.203125|0.125000|0.062500|0.015625| 18| 1| 1| 8| 1
-0.640625|0.546875|0.453125|0.265625|0.125000|0.062500| 18| 1| 1| 8| 1
-1.265625|-0.218750|0.937500|0.546875|0.265625|0.125000| 18| 1| 1| 8| 1
1.468750|-0.421875|0.593750|-0.218750|0.546875|0.265625| 19| 1| 1| 9| 1
-1.046875|0.468750|-0.093750|-0.421875|-0.218750|0.546875| 19| 1| 1| 9| 1
1.921875|-0.343750|-0.171875|0.468750|-0.421875|-0.218750| 19| 1| 1| 9| 1
-0.156250|0.625000|-0.296875|-0.343750|0.468750|-0.421875| 19| 1| 1| 9| 1
-0.312500|-0.062500|0.750000|0.625000|-0.343750|0.468750| 19| 1| 1| 9| 1
-0.625000|-0.109375|0.218750|-0.062500|0.625000|-0.343750| 19| 1| 1| 9| 1
-1.250000|-0.218750|0.453125|-0.109375|-0.062500|0.625000| 19| 1| 1| 9| 1
1.500000|-0.421875|-0.390625|-0.218750|-0.109375|-0.062500| 19| 1| 1| 9| 1
-1.00|0.484375|-0.750000|-0.421875|-0.218750|-0.109375| 19| 1| 1| 9| 1
-2.00|-0.328125|-0.156250|0.484375|-0.421875|-0.218750| 19| 1| 1| 9| 1
0.00|-0.656250|-0.265625|-0.328125|0.484375|-0.421875| 20| 1| 2| 0| 1
0.015625|0.00|-0.500000|-0.656250|-0.328125|0.484375| 20| 1| 2| 0| 1
0.046875|0.00|-0.984375|0.00|-0.656250|-0.328125| 20| 1| 2| 0| 1
0.109375|0.00|-0.656250|0.00|0.00|-0.656250| 20| 1| 2| 0| 1
0.234375|0.031250|0.00|0.00|0.00|0.00| 20| 1| 2| 0| 1
0.468750|0.062500|0.031250|0.031250|0.00|0.00| 20| 1| 2| 0| 1
0.953125|0.140625|0.093750|0.062500|0.031250|0.00| 20| 1| 2| 0| 1
1.906250|0.312500|0.234375|0.140625|0.062500|0.031250| 20| 1| 2| 0| 1
-0.187500|0.625000|0.515625|0.312500|0.140625|0.062500| 20| 1| 2| 0| 1
-0.375000|-0.062500|1.078125|0.625000|0.312500|0.140625| 20| 1| 2| 0| 1
-0.750000|-0.125000|0.875000|-0.062500|0.625000|0.312500| 21| 1| 2| 1| 1
-1.484375|-0.250000|0.437500|-0.125000|-0.062500|0.625000| 21| 1| 2| 1| 1
1.046875|-0.500000|-0.437500|-0.250000|-0.125000|-0.062500| 21| 1| 2| 1| 1
-1.890625|0.328125|-0.875000|-0.500000|-0.250000|-0.125000| 21| 1| 2| 1| 1
0.218750|-0.625000|-0.421875|0.328125|-0.500000|-0.250000| 21| 1| 2| 1| 1
0.437500|0.062500|-0.796875|-0.625000|0.328125|-0.500000| 21| 1| 2| 1| 1
0.890625|0.140625|-0.234375|0.062500|-0.625000|0.328125| 21| 1| 2| 1| 1
1.781250|0.281250|-0.421875|0.140625|0.062500|-0.625000| 21| 1| 2| 1| 1
-0.421875|0.578125|0.484375|0.281250|0.140625|0.062500| 21| 1| 2| 1| 1
-0.828125|-0.140625|1.00|0.578125|0.281250|0.140625| 21| 1| 2| 1| 1
-1.640625|-0.281250|0.718750|-0.140625|0.578125|0.281250| 22| 1| 2| 2| 1
0.734375|-0.546875|0.156250|-0.281250|-0.140625|0.578125| 22| 1| 2| 2| 1
1.484375|0.234375|-0.968750|-0.546875|-0.281250|-0.140625| 22| 1| 2| 2| 1
-1.015625|0.484375|-0.593750|0.234375|-0.546875|-0.281250| 22| 1| 2| 2| 1
1.984375|-0.343750|0.171875|0.484375|0.234375|-0.546875| 22| 1| 2| 2| 1
-0.031250|0.640625|0.375000|-0.343750|0.484375|0.234375| 22| 1| 2| 2| 1
-0.046875|-0.015625|0.781250|0.640625|-0.343750|0.484375| 22| 1| 2| 2| 1
-0.078125|-0.015625|0.281250|-0.015625|0.640625|-0.343750| 22| 1| 2| 2| 1
-0.140625|-0.031250|0.609375|-0.015625|-0.015625|0.640625| 22| 1| 2| 2| 1
-0.281250|-0.046875|-0.062500|-0.031250|-0.015625|-0.015625| 22| 1| 2| 2| 1
-0.562500|-0.093750|-0.093750|-0.046875|-0.031250|-0.015625| 23| 1| 2| 3| 1
-1.125000|-0.187500|-0.171875|-0.093750|-0.046875|-0.031250| 23| 1| 2| 3| 1
1.765625|-0.375000|-0.328125|-0.187500|-0.093750|-0.046875| 23| 1| 2| 3| 1
-0.453125|0.578125|-0.656250|-0.375000|-0.187500|-0.093750| 23| 1| 2| 3| 1
-0.890625|-0.156250|0.015625|0.578125|-0.375000|-0.187500| 23| 1| 2| 3| 1
-1.781250|-0.296875|0.046875|-0.156250|0.578125|-0.375000| 23| 1| 2| 3| 1
0.453125|-0.593750|0.125000|-0.296875|-0.156250|0.578125| 23| 1| 2| 3| 1
0.921875|0.140625|-1.046875|-0.593750|-0.296875|-0.156250| 23| 1| 2| 3| 1
1.843750|0.296875|-0.750000|0.140625|-0.593750|-0.296875| 23| 1| 2| 3| 1
-0.296875|0.593750|-0.156250|0.296875|0.140625|-0.593750| 23| 1| 2| 3| 1
-0.593750|-0.109375|1.031250|0.593750|0.296875|0.140625| 24| 1| 2| 4| 1
-1.187500|-0.203125|0.781250|-0.109375|0.593750|0.296875| 24| 1| 2| 4| 1
1.625000|-0.390625|0.281250|-0.203125|-0.109375|0.593750| 24| 1| 2| 4| 1
-0.734375|0.531250|-0.703125|-0.390625|-0.203125|-0.109375| 24| 1| 2| 4| 1
-1.453125|-0.250000|-0.062500|0.531250|-0.390625|-0.203125| 24| 1| 2| 4| 1
1.109375|-0.484375|-0.109375|-0.250000|0.531250|-0.390625| 24| 1| 2| 4| 1
-1.765625|0.359375|-0.203125|-0.484375|-0.250000|0.531250| 24| 1| 2| 4| 1
0.484375|-0.593750|-0.375000|0.359375|-0.484375|-0.250000| 24| 1| 2| 4| 1
0.984375|0.156250|-0.718750|-0.593750|0.359375|-0.484375| 24| 1| 2| 4| 1
1.968750|0.312500|-0.078125|0.156250|-0.593750|0.359375| 24| 1| 2| 4| 1
-0.062500|0.640625|-0.125000|0.312500|0.156250|-0.593750| 25| 1| 2| 5| 1
-0.109375|-0.031250|1.109375|0.640625|0.312500|0.156250| 25| 1| 2| 5| 1
-0.203125|-0.046875|0.921875|-0.031250|0.640625|0.312500| 25| 1| 2| 5| 1
-0.406250|-0.078125|0.562500|-0.046875|-0.031250|0.640625| 25| 1| 2| 5| 1
-0.796875|-0.140625|-0.156250|-0.078125|-0.046875|-0.031250| 25| 1| 2| 5| 1
-1.578125|-0.265625|-0.265625|-0.140625|-0.078125|-0.046875| 25| 1| 2| 5| 1
0.843750|-0.531250|-0.484375|-0.265625|-0.140625|-0.078125| 25| 1| 2| 5| 1
1.703125|0.265625|-0.937500|-0.531250|-0.265625|-0.140625| 25| 1| 2| 5| 1
-0.578125|0.546875|-0.531250|0.265625|-0.531250|-0.265625| 25| 1| 2| 5| 1
-1.156250|-0.203125|0.281250|0.546875|0.265625|-0.531250| 25| 1| 2| 5| 1
1.687500|-0.390625|0.609375|-0.203125|0.546875|0.265625| 26| 1| 2| 6| 1
-0.609375|0.546875|-0.046875|-0.390625|-0.203125|0.546875| 26| 1| 2| 6| 1
-1.218750|-0.203125|-0.046875|0.546875|-0.390625|-0.203125| 26| 1| 2| 6| 1
1.562500|-0.406250|-0.046875|-0.203125|0.546875|-0.390625| 26| 1| 2| 6| 1
-0.875000|0.500000|-0.062500|-0.406250|-0.203125|0.546875| 26| 1| 2| 6| 1
-1.734375|-0.296875|-0.109375|0.500000|-0.406250|-0.203125| 26| 1| 2| 6| 1
0.546875|-0.578125|-0.203125|-0.296875|0.500000|-0.406250| 26| 1| 2| 6| 1
1.093750|0.171875|-0.375000|-0.578125|-0.296875|0.500000| 26| 1| 2| 6| 1
-1.796875|0.343750|-0.703125|0.171875|-0.578125|-0.296875| 26| 1| 2| 6| 1
0.421875|-0.593750|-0.062500|0.343750|0.171875|-0.578125| 26| 1| 2| 6| 1
0.859375|0.125000|-0.078125|-0.593750|0.343750|0.171875| 27| 1| 2| 7| 1
1.734375|0.281250|-0.125000|0.125000|-0.593750|0.343750| 27| 1| 2| 7| 1
-0.515625|0.562500|-0.187500|0.281250|0.125000|-0.593750| 27| 1| 2| 7| 1
-1.031250|-0.171875|0.968750|0.562500|0.281250|0.125000| 27| 1| 2| 7| 1
1.953125|-0.343750|0.671875|-0.171875|0.562500|0.281250| 27| 1| 2| 7| 1
-0.093750|0.640625|0.046875|-0.343750|-0.171875|0.562500| 27| 1| 2| 7| 1
-0.171875|-0.031250|0.125000|0.640625|-0.343750|-0.171875| 27| 1| 2| 7| 1
-0.343750|-0.062500|0.265625|-0.031250|0.640625|-0.343750| 27| 1| 2| 7| 1
-0.687500|-0.125000|0.546875|-0.062500|-0.031250|0.640625| 27| 1| 2| 7| 1
-1.359375|-0.234375|-0.218750|-0.125000|-0.062500|-0.031250| 27| 1| 2| 7| 1
1.281250|-0.453125|-0.421875|-0.234375|-0.125000|-0.062500| 28| 1| 2| 8| 1
-1.437500|0.406250|-0.812500|-0.453125|-0.234375|-0.125000| 28| 1| 2| 8| 1
1.140625|-0.484375|-0.281250|0.406250|-0.453125|-0.234375| 28| 1| 2| 8| 1
-1.718750|0.359375|-0.531250|-0.484375|0.406250|-0.453125| 28| 1| 2| 8| 1
0.578125|-0.578125|0.281250|0.359375|-0.484375|0.406250| 28| 1| 2| 8| 1
1.156250|0.187500|-0.703125|-0.578125|0.359375|-0.484375| 28| 1| 2| 8| 1
-1.687500|0.375000|-0.031250|0.187500|-0.578125|0.359375| 28| 1| 2| 8| 1
0.640625|-0.562500|-0.015625|0.375000|0.187500|-0.578125| 28| 1| 2| 8| 1
1.296875|0.203125|0.00|-0.562500|0.375000|0.187500| 28| 1| 2| 8| 1
-1.406250|0.421875|0.015625|0.203125|-0.562500|0.375000| 28| 1| 2| 8| 1
1.203125|-0.468750|0.062500|0.421875|0.203125|-0.562500| 29| 1| 2| 9| 1
-1.593750|0.390625|0.156250|-0.468750|0.421875|0.203125| 29| 1| 2| 9| 1
0.812500|-0.531250|0.343750|0.390625|-0.468750|0.421875| 29| 1| 2| 9| 1
